id,imdb_id,title,year,imdb_poster,source
417025,tt0184941,Theater Dark Video Magazine,1996,https://m.media-amazon.com/images/M/MV5BOTdkODU5ZGMtZGU4ZS00Y2Q2LWE5ZWYtMDQ1MjU0MDQxZTFkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
417072,tt3179064,The Landlady,2013,https://m.media-amazon.com/images/M/MV5BZTQ0NmRmM2UtNDg1OC00OTFmLWE1ZTQtMDhkMzVhNjg4MTY4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
417304,tt5806888,Help Me First,2016,https://m.media-amazon.com/images/M/MV5BMjBiMDM4ZDQtOWExNS00MTk1LWI5ZDMtZTFmNzRkNjg2N2RjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
417821,tt0117053,Mind Games,1996,https://m.media-amazon.com/images/M/MV5BNzg5MTU1YzQtNTE4OC00ZWJlLTg4ZWQtZmUxMWMzNDVmZjZmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
418258,tt0263243,Curse of the Swamp Creature,1993,https://m.media-amazon.com/images/M/MV5BYWI0N2Y1M2EtZjQwYi00OGJhLTgyY2UtYTczNTA2YjNkNmQ3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
418263,tt0376297,The Vegas Showgirl Strangler,2002,https://m.media-amazon.com/images/M/MV5BNGY5OWU5NGEtNTUzNi00ZGNlLWJkYmQtYzcyNjkxM2JhNzAzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
418450,tt3063072,Grave Walkers,2015,https://m.media-amazon.com/images/M/MV5BM2I1MWUzM2QtNGVkMS00MjA3LThlOTYtYzBkZmYwMzZkMGMyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
418567,tt0267081,Valerie,1992,https://m.media-amazon.com/images/M/MV5BYjU2MmViMjktMzdkOC00YzMwLWE1YTEtNzFiMDUzYmM3N2Y4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
418984,tt0198010,Visions,1989,https://m.media-amazon.com/images/M/MV5BZDA3OTNiMWQtNTFmOS00ZTM0LThlMmUtMzZkMzlmMGExNWNmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
419777,tt4086772,Jonathan of the Night,1987,https://m.media-amazon.com/images/M/MV5BNGZiNDgxNmUtNzhmMy00YjgwLWE4OTAtNzc0OTViMWExNGVmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
419918,tt6131114,Eve,2016,https://m.media-amazon.com/images/M/MV5BNmFhMGVmNDMtZGQzMi00MGFhLWFiOWMtYTY5MzQ2NDUxZmYwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
420742,tt8212340,Scary Clown,2016,https://m.media-amazon.com/images/M/MV5BOWMyMjk5NzUtOTYyMi00Y2JlLWJiYzMtY2EzYjc4YzdmYWRmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
420766,tt4248884,Leaning,2014,https://m.media-amazon.com/images/M/MV5BMDUyZmIxMzQtNDZiZC00MWJjLTk0Y2UtN2RjNWMxZGM1M2ZiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
420772,tt4991254,Creeping,2015,https://m.media-amazon.com/images/M/MV5BOGFkNTUyYmYtMzU2Yi00ZjIzLWJmZWItMWY5NTFlNjkwYmMxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
420773,tt2780940,Rest my Bones,2016,https://m.media-amazon.com/images/M/MV5BY2JhNTI2ZDctMzA1ZC00NzZhLWE0OGQtMTNkNTAzMjZhNGRlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
420847,tt3863114,Sharkasaurus,2014,https://m.media-amazon.com/images/M/MV5BODk5NjI1NGQtYmI1Mi00ZWUyLTg5MWQtMzgyZTI2MTAxYTNmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
420916,tt1286617,Popo,2008,https://m.media-amazon.com/images/M/MV5BMGNmZWZlNTktMDQ3OS00Y2Q1LWFmY2YtM2JmMjI3M2M2MWUwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
420928,tt5902056,Deep 6,2016,https://m.media-amazon.com/images/M/MV5BYmM2ZGRmZDUtZGNmOC00NDdhLTg2MjktNWY2MGFhYTAzY2QzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
421054,tt3072940,The Sleeping Plot,2013,https://m.media-amazon.com/images/M/MV5BYTE2N2ZkMmQtNzBhOS00ODA0LTk0MzgtZDEwYTMzMDkxY2UzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
421080,tt5320860,Bloody Snow,2016,https://m.media-amazon.com/images/M/MV5BOGIyZGZjMDQtM2Q4Yi00MzA2LWFkZTYtZWRlMzAyYjNjZjI5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
422427,tt14609564,Dream Car,1989,https://m.media-amazon.com/images/M/MV5BYWI1NjM2NzgtNmQ4YS00YTkyLTljMjMtNmQ0YmMzMDE4ZDgzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
422873,tt4554606,Adam Peiper,2015,https://m.media-amazon.com/images/M/MV5BNzI4YWIwMTgtOTgxYS00ZmU4LThlMTItNzFhMjU4MjQ3NzhlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
422943,tt5108192,Death Beach,2016,https://m.media-amazon.com/images/M/MV5BMDFhZWY0MzMtYmEzZi00NTkxLWE3ZWEtZjQ2M2M1NmU2ZWU1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
423340,tt5334598,The Call of Charlie,2016,https://m.media-amazon.com/images/M/MV5BOTg1MDViMTYtZDhlZC00MzAxLThmNzAtOTM4MGU2YWMyNmJmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
423389,tt4836724,The Day I Vanished,1959,https://m.media-amazon.com/images/M/MV5BNzc0YWVkNTMtNzQzMi00ZTQ0LWIwYjMtODZmYWQ2ZDNmYmU5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
423391,tt4836738,Wrath of the Sun Demon,1965,https://m.media-amazon.com/images/M/MV5BMDhlMTFjMzQtYTEwOC00YzlkLWE5OWItNDA4OWUzYTYyN2NkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
423543,tt5536104,Cured,2016,https://m.media-amazon.com/images/M/MV5BMTUwNzJlYjYtMTc5Ny00MTVhLWFkN2QtNTEwMjM5ZTkzZGJjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
423654,tt4163234,Semblance,2014,https://m.media-amazon.com/images/M/MV5BNGQzYzY4YjAtZmU4Yy00ZWJmLWE0ZjktY2UzOTBiNTU3NzkxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
423658,tt4215844,Sleeper,2014,https://m.media-amazon.com/images/M/MV5BNGI0MDE0YmUtOWNiZi00ODAwLTkxYmItY2I2YmI3ODRkZDMzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
424031,tt6203626,West Skerra Light,2016,https://m.media-amazon.com/images/M/MV5BN2Q1ZWI5MzEtMmQ4Ny00ODEwLTgyODktMWNkNWNiNWQ4N2Y3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
424305,tt6210096,Blood Bonding,2016,https://m.media-amazon.com/images/M/MV5BYzdkYmUwMmMtZDVhZi00ZTAwLWIyNzctNTQ0Yjg0NGFjMTllXkEyXkFqcGc@._V1_UX1000.jpg,suggest
424594,tt5594780,Dolls,2016,https://m.media-amazon.com/images/M/MV5BZTI1ZWQ2MTgtNzFiNi00MGJjLWE5OTQtYzk3ZDMzN2IwYzIyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
424596,tt5115370,Under the Apple Tree,2015,https://m.media-amazon.com/images/M/MV5BNTU1MTNjNzgtOTBmMy00NTdjLWFlZjUtNTg3ZmVjMjY3Mzc1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
424654,tt1433194,Tainted Milk,2009,https://m.media-amazon.com/images/M/MV5BOTlmMTY0Y2UtZjY5Mi00YTdiLWFlZTUtODM2Y2IxMzRmN2Q1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
425163,tt0113373,I've Killed Before,1995,https://m.media-amazon.com/images/M/MV5BOGE0MWM2Y2UtNjdjZS00NGI0LTkzZjgtYWFlMWY4OWQxYTIxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
425565,tt6224328,I Am Alone,2016,https://m.media-amazon.com/images/M/MV5BZWNkNDE0YWQtMjUyMS00NTZiLTljOGYtMTViZTA5NjYwNTA5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
425829,tt0195190,Project,1986,https://m.media-amazon.com/images/M/MV5BZWZlZDlkY2UtMjc2Ni00ZjM5LTg1ZTgtYWYxYjc2OGQ4N2VjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
426331,tt1502403,Ding Dong Dead,2011,https://m.media-amazon.com/images/M/MV5BZTAzM2RjZWMtNzMxMi00ODNjLThlZTAtNTBiNTg1NWZmNWJkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
426513,tt32278014,Lesbos Slaughter,1998,https://m.media-amazon.com/images/M/MV5BOWMyZjc5NWItYmMwOS00OTQwLWFkOTgtMDdlOTI2NmZlNmI3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
426529,tt5057626,The New York Butcher,2016,https://m.media-amazon.com/images/M/MV5BZjcxNTk2ZjctMjQ1YS00MjU3LWFkNTUtMDY5ZWEwNWMzZjJkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
428394,tt5123422,The Parting Glass,2015,https://m.media-amazon.com/images/M/MV5BMGZkNjkzYTQtYjBiZS00ZjMyLThjZGQtOGEyMTQ4NWYwZTgzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
428898,tt5783986,Turn Around,2016,https://m.media-amazon.com/images/M/MV5BZTAxODU1MWItNzdkYS00ZmI1LWFmYjUtOTc5N2E1MTA4OTY1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
428923,tt4369076,Take Back the Knife,2015,https://m.media-amazon.com/images/M/MV5BMmE2YWM0ZWYtNzZkNS00ZDhmLTljNmYtZjc4ZmY4YmI4MWM3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
429021,tt5076624,The Last Abduction,2015,https://m.media-amazon.com/images/M/MV5BZWE4NzQ5ZDQtOTZiOC00MDdlLTgwYzgtMjM3OThlY2I2MWQ3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
429713,tt6267458,The Void,2016,https://m.media-amazon.com/images/M/MV5BNzU0ODViNjgtNTMxOS00OTY3LTg0ZmItNTdjNjViNzAxY2YwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
429960,tt6273992,Remnants,2016,https://m.media-amazon.com/images/M/MV5BMjZlZWI3NzQtNzIxMi00MDYwLWI4NWQtMzQ5ZTNhMTEzOTZkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
430122,tt6230538,The Kingdom Of Shadows,2016,https://m.media-amazon.com/images/M/MV5BYjVkOTQ1YmYtYTI4ZS00ODUzLTg4NzYtZjE4YjRkMmI5NmIxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
430483,tt6152444,Night Night Nancy,2015,https://m.media-amazon.com/images/M/MV5BMjU1YmQ1NmYtZTFjNy00MDlkLWIxYTktODlkN2JhZDk0ODU1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
430612,tt3106656,Condo Hell,2016,https://m.media-amazon.com/images/M/MV5BYWY4OTU3ZWQtYTAwNi00MjU4LTg1YjgtNGUzNGU4ZDZhZDdjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
431215,tt5215460,A Visit From Krampus,2015,https://m.media-amazon.com/images/M/MV5BZjdhZjE1NDItZWY5OC00MTg4LTgyYzItMjIyOGQzNjdkZGM1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
432212,tt3333938,Pine Bros. Presents: Cinema Insomnia Haunted House Special,2013,https://m.media-amazon.com/images/M/MV5BMzkwZDMxN2ItYTVkOS00NDljLWJkYzktMjViOTM4NmUzYWNmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
435515,tt4860426,Crush,2015,https://m.media-amazon.com/images/M/MV5BZWM2Nzc1OGMtMDU2Zi00NTY1LWFlMGQtMDgzNDgzZWE4YjI3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
436118,tt2301191,T is for Talk,2011,https://m.media-amazon.com/images/M/MV5BZjIxMjc3NzUtMDZjYy00MmNlLWIwYTQtNjJkNzY2N2FmNGY3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
437712,tt2072039,Big Fucking Monster,2017,https://m.media-amazon.com/images/M/MV5BNWY3ODFjZTctZjc0Ny00OTQ5LWIwNWUtNWM2MDk4Y2MwNjE0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
437931,tt5996120,House of Spirits,2017,https://m.media-amazon.com/images/M/MV5BYmRlNWQyNDctZTYyMi00MjgxLTkzNjAtNDQ2NjRmYWZlY2U1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
438470,tt1073106,Empathy,2007,https://m.media-amazon.com/images/M/MV5BNzJjOTIxYzYtN2Y2ZS00MTRkLWE5ZDUtZTE4Y2QxMDMwYWYyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
440659,tt6057200,Catalina,2016,https://m.media-amazon.com/images/M/MV5BNGQ1MDcxYzItYjQxYS00YjQyLWJmZGQtYmNjZGY3Njk2ODJkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
440978,tt5091162,Fleurs du Mal,2011,https://m.media-amazon.com/images/M/MV5BZmJlMzAzZWUtMDgwYi00MWMyLWFjNjEtOTU0ZWY5ZjFhYzgzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
442560,tt2224215,Grampa’s Monster Movies,1988,https://m.media-amazon.com/images/M/MV5BZjljNGQzZmMtYjUwMS00NTZkLWEyNmMtOTMwOWVhNzM4MmUzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
442732,tt7230454,Big Dog,2016,https://m.media-amazon.com/images/M/MV5BOTI5MjY4YzQtNTcxOC00YzFjLWFjZTctYTM3ODQzMDhjYWY1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
443391,tt5256020,Primal Instinct X,2016,https://m.media-amazon.com/images/M/MV5BOTBhYWNhN2YtYmYzZC00MmUyLWI4OGEtZWZhNTQ0MTBkN2E5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
444829,tt6271882,Gags,2016,https://m.media-amazon.com/images/M/MV5BMjdhMzczMDktMTU1ZC00NTJhLTg3MTUtNzk2ZDQ5Njc0N2JjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
444879,tt0263244,Curse of the Swamp Creature 2,1997,https://m.media-amazon.com/images/M/MV5BMmI1M2NmYzktYjZiMC00ZTNmLTgwZTItYWI5YzBjMjdjYmM1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
444910,tt6054596,Monophobia,2016,https://m.media-amazon.com/images/M/MV5BMDE4OGNmYWEtM2YzOS00NTRhLTk3MDYtZDBkMzhkZjk0ZTZmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
444947,tt0261928,Psycho Charlie's Revenge,1997,https://m.media-amazon.com/images/M/MV5BYjEzZTM5YzUtZmIyNC00ZWVlLTgzYTUtZjJlZGI1NDk5Y2ZjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
444955,tt0261895,Perforations,1992,https://m.media-amazon.com/images/M/MV5BNTVhYzFkY2EtMGMzZS00ZTIwLWExMTctM2Y2NWEyMjUyYTJkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
445365,tt5569120,Aberration,2015,https://m.media-amazon.com/images/M/MV5BNWFkMWQzZGItZmE1YS00NWEzLWFmZjctODUzOWM4YTVjYTJhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
445671,tt2377046,Archie: A Wee Ghost Story,2012,https://m.media-amazon.com/images/M/MV5BNjBhM2VkMjUtNmUwMy00OTY1LWJiODktMTFiZDA2MGMyNGQxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
451811,tt1366942,Satanic Sluts: The Black Order Cometh,2008,https://m.media-amazon.com/images/M/MV5BY2QyZWFkMjgtNTE1Ny00OWIwLWE1MGUtNmFlOGMyMWVjMTA3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
460876,tt3510320,Set Yourself Free,2014,https://m.media-amazon.com/images/M/MV5BNDczM2E3MzAtNTZlMS00MTUxLWEzMWEtOGU2OTJmNjI3NjNmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
467438,tt1206546,King Spawn,2019,https://m.media-amazon.com/images/M/MV5BZjE3NzEwZDUtY2Q4Yi00OWU3LThjOTItYWFjOGIxYzIxY2I0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
476718,tt5965728,Lex Talionis,2016,https://m.media-amazon.com/images/M/MV5BOTI2OTQ3MzctMWQ5YS00MWIxLWE5MmMtNTViYmMyZTQ4YTVmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
484373,tt0285666,Kusah Hakwaan,1999,https://m.media-amazon.com/images/M/MV5BOWFjODk3NDgtZWRiYS00Yjg3LTk4MjQtN2JmMzgzZTFjZDBkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
494618,tt5987980,Dear Albion,2016,https://m.media-amazon.com/images/M/MV5BYjI3NmFkZmEtYjA4ZC00YmIwLWEzYWMtZjk0NDdiYjI4OTU5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
499142,tt7701696,The Association,2018,https://m.media-amazon.com/images/M/MV5BOTE1MGUyNjEtMGIzYS00MjNkLTg4ZGMtNTllMDFjNzcxMjRjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
499770,tt2911168,Transcendent,2013,https://m.media-amazon.com/images/M/MV5BNzhiZjdlYTctODQyNS00MDVmLWE4YTAtZDUwOGEwZTU4MDAyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
502923,tt6055518,Don't Run,2016,https://m.media-amazon.com/images/M/MV5BYjc2MzIwMDgtMmQ3NC00YjI3LTg0YTktNTUxNjk5ZTJhMDMxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
505898,tt3874788,Devil's Night,2014,https://m.media-amazon.com/images/M/MV5BNjkxZDA0NGEtNjgwOS00ZGQ3LTk2ZDQtNTVmM2Y3ZWYzMzBkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
506960,tt3106198,This Changed Earth,2011,https://m.media-amazon.com/images/M/MV5BNGUwNDNlMWYtZjQxMi00YWI2LTk1ZjgtNjY3NTU3ZDgzZjQ4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
507582,tt8059694,Scuttlers,2022,https://m.media-amazon.com/images/M/MV5BNTIzZjUxMDQtMGFiYy00YzYwLWEzNzYtZjBiM2JjZjIwZDE3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
522806,tt4043308,Dead Week,2014,https://m.media-amazon.com/images/M/MV5BZDkyMGJiZGEtNzFlNy00NWU4LThkNTYtNjI4NDE1YzBlMjQ4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
524619,tt3314006,Behind the Veil,2016,https://m.media-amazon.com/images/M/MV5BMjFjMzVkN2ItOGZkMC00NmVjLTg5OTMtYzlmZTE2NDBmZjMwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
526969,tt0115507,Alien Vows,1996,https://m.media-amazon.com/images/M/MV5BMDk1YTQ0YTctYzJlYy00NjI5LWJiYWEtNDdkNTdiMGZmZDc0XkEyXkFqcGc@._V1_UX1000.jpg,suggest
529366,tt8008958,The Devil's Lettuce 2: Edible Evil,2019,https://m.media-amazon.com/images/M/MV5BM2RlZjcxMGUtYjZmOC00OTg0LTk2YTctN2MxMTBkYmIxYTVhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
550348,tt8986134,Cold Fish,2018,https://m.media-amazon.com/images/M/MV5BNTg0NzQyYzktNmE1MS00MTdhLTlkOWYtZWYzYjY5ZTJhODZiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
551632,tt0150449,Electric Flesh,1996,https://m.media-amazon.com/images/M/MV5BZGFkZjIyNjItYjRhZi00OGI5LTgzODUtN2UxZmQzMDZmMjhlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
551635,tt0151139,Joanna Died and Went to Hell,1996,https://m.media-amazon.com/images/M/MV5BMjI5YjQ2ZTMtOTEyNy00MzI3LTgxYTQtMzI1YTM3ZjU3NDIwXkEyXkFqcGc@._V1_UX1000.jpg,suggest
551744,tt8160748,Sebastian,2018,https://m.media-amazon.com/images/M/MV5BYTFjODIwNmMtMzQwYi00ZmI5LThjMjgtN2NmZDZiY2I5MTY5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
554075,tt7764604,The Wicked Little Witch,2017,https://m.media-amazon.com/images/M/MV5BMjZlOWIxMzctYjRhOC00ZjY3LWFmYzItZjUwMmI3NjY0MDc1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
561081,tt7379326,Who Decides,2018,https://m.media-amazon.com/images/M/MV5BZWFlNDlhNGQtMzdlMi00YTgyLThhODktMmE3NjIwYTUwZTVjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
563085,tt1339615,The Storymaker,2009,https://m.media-amazon.com/images/M/MV5BZmE2NmRlMjMtNDcxMS00NTRjLWI2NDgtNTEyZTE2ZDZhZDJlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
566102,tt9056174,Play With Me,2018,https://m.media-amazon.com/images/M/MV5BNTk2NGY4NTMtNjk2ZC00ZDBiLThiOTgtMjVlOGY2YmY5MjMxXkEyXkFqcGc@._V1_UX1000.jpg,suggest
567501,tt8147030,World War Mud,1982,https://m.media-amazon.com/images/M/MV5BMDVlYjY2YzQtNTA4OS00ZTU5LTlhNzgtYmE2ZTExZjhmZjhiXkEyXkFqcGc@._V1_UX1000.jpg,suggest
570056,tt3259932,My Haunted Vacation,2013,https://m.media-amazon.com/images/M/MV5BNWMxMDZiNDgtNWExYS00MmRjLTllYjctYWQ0YzZlZGIyYTY1XkEyXkFqcGc@._V1_UX1000.jpg,suggest
572755,tt6323718,Me,2017,https://m.media-amazon.com/images/M/MV5BYjU0MzdlZWQtMzE2Yy00MzRiLWIzZTEtYzM1MDFlYmRjYjJkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
577919,tt9203598,Antoni Psycho,2018,https://m.media-amazon.com/images/M/MV5BZTBjZGRkMjUtMThkNi00YmNiLWFjM2EtNjZiZWRjYWU1ZmYyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
578912,tt5138104,La Fracture,2015,https://m.media-amazon.com/images/M/MV5BNjIyYjFkZGQtOTYwMy00OWY3LWE3Y2MtMzFhMGE2MmQ1NTQ3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
578919,tt0290070,Shriek of the Lycanthrope,1995,https://m.media-amazon.com/images/M/MV5BOGY1NmM4ODItYzA2Mi00NzljLWJiYzktOTJhZTRkNDYyZGEyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
587921,tt0301251,Three Tickets to Hell,1997,https://m.media-amazon.com/images/M/MV5BMzYyYWM4YjgtNjg3Yy00NDZkLWJkZDEtNTFlNjZkNDAyZGY3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
593432,tt2064975,The Tell-tale Heart,2011,https://m.media-amazon.com/images/M/MV5BZTYzNDYyZjktMzdiYS00NjQ5LWE0YzUtOThlZjA3NDJlODEyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
606638,tt0177945,Nightride,1997,https://m.media-amazon.com/images/M/MV5BOTFlOGY0ZmUtODQyMy00YmU4LWJmZGMtNGVlNmY1YjZkYjljXkEyXkFqcGc@._V1_UX1000.jpg,suggest
611342,tt7954626,House Guests,2018,https://m.media-amazon.com/images/M/MV5BYmJlMTQxYzgtYzU4Ny00NjAzLWFhMWYtNDQxMDUyOTQyZDhhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
632205,tt9894810,Be Still My Beating Heart,2019,https://m.media-amazon.com/images/M/MV5BYmJiZGU2MGQtNjlhNS00YjFjLTljMTYtNWRkZWMxYmQ3OTgyXkEyXkFqcGc@._V1_UX1000.jpg,suggest
632926,tt7646754,Have You Checked On Denny?,2016,https://m.media-amazon.com/images/M/MV5BZDhlNjRkNzMtODUxZS00YzI4LThmMWItMTY3OTNkZDcxOGRjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
637165,tt0451036,The Deep Dark Woods,2003,https://m.media-amazon.com/images/M/MV5BNmYzMWY3MTctZjRiNS00ZDRlLTk2ZDYtMDY3NjJlMmJjMzNlXkEyXkFqcGc@._V1_UX1000.jpg,suggest
639471,tt0497356,Detour to Hell,2006,https://m.media-amazon.com/images/M/MV5BYThhYzIyNTktZTIxYi00MDA1LWFjMjUtMzFhYjg5NGEwYmExXkEyXkFqcGc@._V1_UX1000.jpg,suggest
644064,tt12337378,Tall Betsy,2019,https://m.media-amazon.com/images/M/MV5BMmM1MTZkNWUtOTljYS00NWY3LTliODAtYzNlMzYwMmFmYTA2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
659358,tt1906503,Trailer Terror,2011,https://m.media-amazon.com/images/M/MV5BOWY3YzQ3YjAtYmZhZC00NDhmLWEyYWMtOGNkZTZmNDM5OGIzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
659411,tt1905081,Two-Lane Trash Stop,2008,https://m.media-amazon.com/images/M/MV5BZWM1ODcwZTgtMDFhYy00YzdlLThmYmItMGZmZGFiYmE1NzI2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
659412,tt1904853,Bonehead,2008,https://m.media-amazon.com/images/M/MV5BMDI0NGEyZjgtOTdlMi00ODJmLTg5N2EtZTU4N2M2OGJlNzM3XkEyXkFqcGc@._V1_UX1000.jpg,suggest
659413,tt1905075,Trash Day of the Dead,2008,https://m.media-amazon.com/images/M/MV5BYWQ4ODRjN2QtNTczYy00ZTBhLWE0NGUtNmJjYmM1MTJmMzM2XkEyXkFqcGc@._V1_UX1000.jpg,suggest
659419,tt1904856,Butt-Head,2010,https://m.media-amazon.com/images/M/MV5BZTM1YWI1NzUtYWI1My00NDcyLWE2NzctYjZhODgzMzViNWE4XkEyXkFqcGc@._V1_UX1000.jpg,suggest
659788,tt1322904,Curse,2008,https://m.media-amazon.com/images/M/MV5BMzljYmVjNDItYTZjMi00MGJjLWIyNmMtNTcyMjc5M2EyMTNkXkEyXkFqcGc@._V1_UX1000.jpg,suggest
663283,tt2972450,Evil Brew,2012,https://m.media-amazon.com/images/M/MV5BZDY4ZjE5MTgtOTJkNS00ZmIzLTkzZTQtZGYzMTg1MGM4YzIzXkEyXkFqcGc@._V1_UX1000.jpg,suggest
665040,tt0153896,A Woman in Love,1968,https://m.media-amazon.com/images/M/MV5BYTAzOTI1YzUtOGFiNS00ZDQ3LThiNWItZGNlZjFhMmQ5MDZmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
671713,tt1454559,Strigoii,2009,https://m.media-amazon.com/images/M/MV5BZWM5NDAwODQtMGIxNy00NTk0LTgwYTItNzI3YmFjZDE3ZTZhXkEyXkFqcGc@._V1_UX1000.jpg,suggest
676735,tt10726012,Danse Macabre,2020,https://m.media-amazon.com/images/M/MV5BNDQwZDk2MmItOTc0Zi00ZTJlLThiNDMtMGVjM2FhMzI5ODU5XkEyXkFqcGc@._V1_UX1000.jpg,suggest
683154,tt11857522,The Knock,2020,https://m.media-amazon.com/images/M/MV5BMDJmZjRiYjUtYjViZS00NzJiLWI5MzctYzc1OGQ1MWRkNWRmXkEyXkFqcGc@._V1_UX1000.jpg,suggest
683630,tt2112320,Tumbal Jailangkung,2011,https://m.media-amazon.com/images/M/MV5BYTRmMWIwM2ItM2RjMC00NWZmLTk1MzEtNzUzNmY2MmZiMjFjXkEyXkFqcGc@._V1_UX1000.jpg,suggest
