id,title,original_title,original_language,ocr_source,ocr_chars,ocr_lang,ocr_lang_score,overlap_title,overlap_original,overlap_max_local,translated,overlap_translated,overlap_max,translate_error,suspect
1502997,,,,detecttext_essay,55,en,0.6485,0.0,0.0,0.0,0,,0.0,,1
1503383,28 Weeks Later: Saturday Afternoon,28 Weeks Later: Saturday Afternoon,,detecttext_essay,19,en,0.9931,0.2,0.2,0.2,0,,0.2,,1
1503384,,,,detecttext_essay,355,fr,0.173,0.0,0.0,0.0,0,,0.0,,1
1503631,Klownin',Klownin',en,detecttext_essay,22,da,0.7234,0.0,0.0,0.0,1,0.0,0.0,,1
1503900,Die'ced: Reloaded,Die'ced: Reloaded,en,detecttext_essay,15,en,0.5774,0.3333,0.3333,0.3333,0,,0.3333,,1
1504922,,,,detecttext_essay,12,en,0.7336,0.0,0.0,0.0,0,,0.0,,1
1504973,Identity,Identity,en,detecttext_essay,237,et,0.5388,0.0,0.0,0.0,1,0.0,0.0,,1
1504985,Under the Canopy,Sous la canopée,en,detecttext_alllang,74,fr,0.8037,0.0,0.0,0.0,1,0.0,0.0,,1
1505092,,,,detecttext_essay,114,en,0.4525,0.0,0.0,0.0,0,,0.0,,1
1505252,,,,detecttext_essay,17,en,0.2995,0.0,0.0,0.0,0,,0.0,,1
1505453,Night Spider,Night Spider,,detecttext_essay,4,en,0.8933,0.0,0.0,0.0,0,,0.0,,1
1505525,chronophobia,chronophobia,en,detecttext_essay,17,en,0.6764,0.0,0.0,0.0,0,,0.0,,1
1505948,Whiteface,Whiteface,en,detecttext_essay,10,tl,0.5049,0.0,0.0,0.0,1,0.0,0.0,,1
1506061,,,,detecttext_essay,198,en,0.173,0.0,0.0,0.0,0,,0.0,,1
1506501,Sneakers,Sneakers,,detecttext_essay,70,en,0.9236,0.0,0.0,0.0,0,,0.0,,1
1506985,Grandma Is Thirsty,Grandma Is Thirsty,en,detecttext_essay,115,tl,0.3399,0.0,0.0,0.0,1,0.0,0.0,,1
1507229,Inbetweening,Inbetweening,en,detecttext_essay,21,en,0.5957,0.0,0.0,0.0,0,,0.0,,1
1507800,NARROWS,NARROWS,en,detecttext_alllang,44,en,0.9181,0.0,0.0,0.0,0,,0.0,,1
1508252,,,,detecttext_essay,37,en,0.9926,0.0,0.0,0.0,0,,0.0,,1
1508882,,,,detecttext_essay,88,en,0.7682,0.0,0.0,0.0,0,,0.0,,1
1509627,,,,detecttext_essay,17,en,0.4486,0.0,0.0,0.0,0,,0.0,,1
1509630,,,,detecttext_essay,7,id,0.3747,0.0,0.0,0.0,0,,0.0,,1
1510447,Jangu,Jangu,,detecttext_essay,137,tl,0.2122,0.0,0.0,0.0,1,0.0,0.0,,1
1510652,,,,detecttext_essay,165,en,0.2985,0.0,0.0,0.0,0,,0.0,,1
1510675,,,,detecttext_essay,239,en,0.2523,0.0,0.0,0.0,0,,0.0,,1
1511727,Gooey,Gooey,en,detecttext_essay,70,en,0.8504,0.0,0.0,0.0,0,,0.0,,1
1511801,,,,detecttext_essay,81,en,0.8103,0.0,0.0,0.0,0,,0.0,,1
1511946,Pascal,Pascal,en,detecttext_essay,23,et,0.1909,0.0,0.0,0.0,1,0.0,0.0,,1
1512385,,,,detecttext_essay,32,en,0.9673,0.0,0.0,0.0,0,,0.0,,1
1512580,,,,detecttext_essay,184,en,0.764,0.0,0.0,0.0,0,,0.0,,1
1513400,BEEPBOOP,BEEPBOOP,en,detecttext_essay,31,en,0.9205,0.0,0.0,0.0,0,,0.0,,1
1513607,,,,detecttext_essay,156,en,0.3657,0.0,0.0,0.0,0,,0.0,,1
1513650,,,,detecttext_essay,407,en,0.8752,0.0,0.0,0.0,0,,0.0,,1
1514116,,,,detecttext_essay,409,nl,0.4347,0.0,0.0,0.0,0,,0.0,,1
1514338,,,,detecttext_essay,183,en,0.8287,0.0,0.0,0.0,0,,0.0,,1
1514364,Kill Me Again,Kill Me Again,en,detecttext_essay,12,en,0.7136,0.3333,0.3333,0.3333,0,,0.3333,,1
1514492,CRIMSON,CRIMSON,,detecttext_essay,42,tl,0.3949,0.0,0.0,0.0,1,0.0,0.0,,1
1514571,,,,detecttext_essay,62,en,0.975,0.0,0.0,0.0,0,,0.0,,1
1514957,495,495,en,detecttext_essay,32,en,0.9995,0.0,0.0,0.0,0,,0.0,,1
1515524,My First Time...,My First Time...,,detecttext_essay,9,en,0.9665,0.0,0.0,0.0,0,,0.0,,1
1516880,Death File,Death File,,detecttext_essay,61,en,0.5032,0.0,0.0,0.0,0,,0.0,,1
1516925,,,,detecttext_essay,446,en,0.1544,0.0,0.0,0.0,0,,0.0,,1
1516951,The Meathook Massacre,The Meathook Massacre,en,detecttext_essay,39,nl,0.1743,0.0,0.0,0.0,1,0.0,0.0,,1
1517023,Wired,Wired,,detecttext_essay,32,en,0.9116,0.0,0.0,0.0,0,,0.0,,1
1517372,,,,detecttext_essay,107,en,0.6761,0.0,0.0,0.0,0,,0.0,,1
1517409,,,,detecttext_essay,172,lv,0.1892,0.0,0.0,0.0,0,,0.0,,1
1518221,SNARE,SNARE,en,detecttext_essay,39,en,0.9108,0.0,0.0,0.0,0,,0.0,,1
1518467,,,,detecttext_essay,6,en,0.6661,0.0,0.0,0.0,0,,0.0,,1
1518572,unseen.mov,unseen.mov,en,detecttext_essay,19,en,0.8814,0.0,0.0,0.0,0,,0.0,,1
1518670,Unconscious,Unconscious,en,detecttext_essay,109,fi,0.1392,0.0,0.0,0.0,1,0.0,0.0,,1
1518721,To Love A Monster,To Love A Monster,en,detecttext_essay,510,en,0.2406,0.3333,0.3333,0.3333,0,,0.3333,,1
1518962,French Kills,French Kills,,detecttext_essay,63,en,0.5892,0.0,0.0,0.0,0,,0.0,,1
1518992,The Family Dinner,The Family Dinner,en,detecttext_essay,15,en,0.902,0.3333,0.3333,0.3333,0,,0.3333,,1
1520220,Cage,Cage,en,detecttext_alllang,40,en,0.9955,0.0,0.0,0.0,0,,0.0,,1
1520948,HIRAETH: THE SHOW (Pilot),HIRAETH: THE SHOW (Pilot),en,detecttext_alllang,6,cy,0.9993,0.0,0.0,0.0,1,0.0,0.0,,1
1522705,Tongue,Tongue,en,detecttext_essay,201,nl,0.2227,0.0,0.0,0.0,1,0.0,0.0,,1
1522832,,,,detecttext_essay,7,en,0.999,0.0,0.0,0.0,0,,0.0,,1
1523424,Sunny's Mansion,Sunny's Mansion,en,detecttext_essay,14,fr,0.4301,0.0,0.0,0.0,1,0.0,0.0,,1
1523565,,,,detecttext_essay,122,en,0.4951,0.0,0.0,0.0,0,,0.0,,1
1523947,,,,detecttext_essay,469,en,0.537,0.0,0.0,0.0,0,,0.0,,1
1524107,,,,detecttext_essay,612,en,0.277,0.0,0.0,0.0,0,,0.0,,1
1524314,clostrophobia,clostrophobia,en,detecttext_essay,57,en,0.9638,0.0,0.0,0.0,0,,0.0,,1
1524454,Vampyr,Vampyr,en,detecttext_essay,34,en,0.6686,0.0,0.0,0.0,0,,0.0,,1
1524837,Alice Otherlands: Leviathan,Alice Otherlands: Leviathan,,detecttext_essay,81,tl,0.208,0.3333,0.3333,0.3333,1,0.0,0.3333,,1
1525201,Tarrare,Tarrare,en,detecttext_essay,32,id,0.323,0.0,0.0,0.0,1,0.0,0.0,,1
1526525,GOUNOD,GOUNOD,en,detecttext_essay,175,en,0.483,0.0,0.0,0.0,0,,0.0,,1
1526555,A Tale of Pentacles: Occult Journeys Thru the Darkness,A Tale of Pentacles: Occult Journeys Thru the Darkness,en,detecttext_essay,20,fi,0.3796,0.0,0.0,0.0,1,0.0,0.0,,1
1526817,LIMINA,LIMINA,en,detecttext_essay,9,en,0.8997,0.0,0.0,0.0,0,,0.0,,1
1527285,Rodnee,Rodnee,,detecttext_essay,6,en,0.5085,0.0,0.0,0.0,0,,0.0,,1
1527670,Royal: Quiet Deluxe,Royal: Quiet Deluxe,,detecttext_essay,53,en,0.9856,0.3333,0.3333,0.3333,0,,0.3333,,1
1527789,One Step Ahead,One Step Ahead,en,detecttext_essay,31,en,0.265,0.3333,0.3333,0.3333,0,,0.3333,,1
1528292,Bamboozled,Bamboozled,,detecttext_essay,163,en,0.2502,0.0,0.0,0.0,0,,0.0,,1
1528421,Affirmation,Affirmation,en,detecttext_essay,441,en,0.7999,0.0,0.0,0.0,0,,0.0,,1
1528453,Seismic Brain Implosion,Seismic Brain Implosion,en,detecttext_essay,274,nl,0.1326,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
1528532,Luis,Luis,en,detecttext_essay,12,en,0.1163,0.0,0.0,0.0,0,,0.0,,1
1528581,Verified,Verified,en,detecttext_essay,172,nl,0.365,0.0,0.0,0.0,1,0.0,0.0,,1
1528774,Mother,ՄԱՅՐ,en,detecttext_essay,110,en,0.1883,0.0,0.0,0.0,0,,0.0,,1
1529051,Cadaverous Dreamscape of an Unborn Maggot,Cadaverous Dreamscape of an Unborn Maggot,en,detecttext_alllang,55,en,0.7658,0.3333,0.3333,0.3333,0,,0.3333,,1
1529259,,,,detecttext_essay,26,en,0.9545,0.0,0.0,0.0,0,,0.0,,1
1529709,Cake,Cake,,detecttext_essay,110,en,0.6333,0.0,0.0,0.0,0,,0.0,,1
1529906,Klee,Klee,en,detecttext_essay,275,fi,0.1871,0.0,0.0,0.0,1,0.0,0.0,,1
1530058,,,,detecttext_essay,68,is,0.2277,0.0,0.0,0.0,0,,0.0,,1
1530079,,,,detecttext_essay,515,et,0.2145,0.0,0.0,0.0,0,,0.0,,1
1530111,,,,detecttext_essay,100,en,0.921,0.0,0.0,0.0,0,,0.0,,1
1530207,52AMGOD,52AMGOD,en,detecttext_essay,13,en,0.9932,0.0,0.0,0.0,0,,0.0,,1
1530405,Reset,Reset,en,detecttext_essay,42,en,0.9976,0.0,0.0,0.0,0,,0.0,,1
1531265,,,,detecttext_essay,77,en,0.548,0.0,0.0,0.0,0,,0.0,,1
1531589,Rot,Rot,en,detecttext_essay,67,en,0.2294,0.0,0.0,0.0,0,,0.0,,1
1532217,Stalker Jane,Stalker Jane,en,detecttext_essay,42,en,0.9974,0.0,0.0,0.0,0,,0.0,,1
1532368,Fang,Fang,en,detecttext_essay,83,en,0.793,0.0,0.0,0.0,0,,0.0,,1
1532409,Strings,Strings,en,detecttext_essay,346,en,0.1639,0.0,0.0,0.0,0,,0.0,,1
1532427,,,,detecttext_essay,221,et,0.5032,0.0,0.0,0.0,0,,0.0,,1
1532507,"Shearling - May 24, 2025","Shearling - May 24, 2025",en,detecttext_alllang,47,en,0.9973,0.0,0.0,0.0,0,,0.0,,1
1532688,,,,detecttext_essay,153,en,0.9771,0.0,0.0,0.0,0,,0.0,,1
1532908,Imago,Imago,en,detecttext_essay,78,tr,0.0978,0.0,0.0,0.0,1,0.0,0.0,,1
1533042,,,,detecttext_essay,296,en,0.899,0.0,0.0,0.0,0,,0.0,,1
1533086,Bloodbuzz,Bloodbuzz,en,detecttext_essay,172,tr,0.4596,0.0,0.0,0.0,1,0.0,0.0,,1
1533172,,,,detecttext_essay,11,et,0.3174,0.0,0.0,0.0,0,,0.0,,1
1533562,,,,detecttext_essay,43,en,0.8262,0.0,0.0,0.0,0,,0.0,,1
1533563,,,,detecttext_essay,13,en,0.9259,0.0,0.0,0.0,0,,0.0,,1
1533564,,,,detecttext_essay,145,en,0.5052,0.0,0.0,0.0,0,,0.0,,1
1533611,,,,detecttext_essay,67,en,0.8312,0.0,0.0,0.0,0,,0.0,,1
1533699,Snacktime,Snacktime,en,detecttext_alllang,92,en,0.9923,0.0,0.0,0.0,0,,0.0,,1
1534061,,,,detecttext_essay,16,en,0.9974,0.0,0.0,0.0,0,,0.0,,1
1534280,0 Lux,0 Lux,en,detecttext_essay,17,en,0.6105,0.0,0.0,0.0,0,,0.0,,1
1534627,,,,detecttext_essay,225,et,0.3753,0.0,0.0,0.0,0,,0.0,,1
1535303,BORGLESQUE,BORGLESQUE,en,detecttext_essay,85,en,0.6416,0.0,0.0,0.0,0,,0.0,,1
1535311,spectre girl tries stand up,spectre girl tries stand up,en,detecttext_essay,28,en,0.9982,0.0,0.0,0.0,0,,0.0,,1
1535344,,,,detecttext_essay,562,fi,0.1495,0.0,0.0,0.0,0,,0.0,,1
1535429,,,,detecttext_essay,21,en,0.9739,0.0,0.0,0.0,0,,0.0,,1
1535650,,,,detecttext_essay,92,en,0.3157,0.0,0.0,0.0,0,,0.0,,1
1535870,Black Cotton,黑棉,en,detecttext_essay,302,id,0.763,0.0,0.0,0.0,1,0.0,0.0,,1
1536351,Ljómr,Ljómr,en,detecttext_essay,7,ceb,0.2502,0.0,0.0,0.0,1,0.0,0.0,,1
1536465,Boomer,Boomer,en,detecttext_essay,26,en,0.986,0.0,0.0,0.0,0,,0.0,,1
1536556,,,,detecttext_essay,16,en,0.7229,0.0,0.0,0.0,0,,0.0,,1
1536756,,,,detecttext_essay,33,en,0.9462,0.0,0.0,0.0,0,,0.0,,1
1536773,Phantasmatapes,Phantasmatapes,en,detecttext_essay,583,en,0.2005,0.0,0.0,0.0,0,,0.0,,1
1537810,,,,detecttext_essay,82,en,0.6454,0.0,0.0,0.0,0,,0.0,,1
1538109,,,,detecttext_essay,551,id,0.3488,0.0,0.0,0.0,0,,0.0,,1
1538112,,,,detecttext_essay,69,en,0.5084,0.0,0.0,0.0,0,,0.0,,1
1539764,,,,detecttext_essay,19,en,0.6262,0.0,0.0,0.0,0,,0.0,,1
1540310,,,,detecttext_essay,8,en,0.6786,0.0,0.0,0.0,0,,0.0,,1
1540936,,,,detecttext_essay,106,en,0.6151,0.0,0.0,0.0,0,,0.0,,1
1542199,Cape Cod Cthulhu,Cape Cod Cthulhu,en,detecttext_essay,23,fr,0.7934,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
1542307,,,,detecttext_essay,33,en,0.9358,0.0,0.0,0.0,0,,0.0,,1
1542603,STILLTHING,STILLTHING,en,detecttext_essay,203,en,0.1825,0.0,0.0,0.0,0,,0.0,,1
1542706,,,,detecttext_essay,274,en,0.3757,0.0,0.0,0.0,0,,0.0,,1
1543939,Rotten,Rotten,en,detecttext_essay,233,en,0.4755,0.0,0.0,0.0,0,,0.0,,1
1544162,,,,detecttext_essay,29,en,0.1447,0.0,0.0,0.0,0,,0.0,,1
1544264,,,,detecttext_essay,64,en,0.9124,0.0,0.0,0.0,0,,0.0,,1
1544294,Men,লোক,en,detecttext_essay,321,no,0.2304,0.0,0.0,0.0,1,0.0,0.0,,1
1544428,Haunted Basement,Haunted Basement,,detecttext_essay,30,en,0.3187,0.0,0.0,0.0,0,,0.0,,1
1544948,,,,detecttext_essay,398,en,0.6711,0.0,0.0,0.0,0,,0.0,,1
1545239,Godh,Godh,en,detecttext_alllang,7,en,0.838,0.0,0.0,0.0,0,,0.0,,1
1545749,Insomnia Of A Death Foretold,Insomnia Of A Death Foretold,en,detecttext_essay,117,en,0.3912,0.25,0.25,0.25,0,,0.25,,1
1545812,Watergate,Watergate,,detecttext_essay,9,en,0.3761,0.0,0.0,0.0,0,,0.0,,1
1546091,Yondoo,Yondoo,,detecttext_essay,85,en,0.2047,0.0,0.0,0.0,0,,0.0,,1
1546102,Prey,Prey,en,detecttext_essay,22,en,0.9343,0.0,0.0,0.0,0,,0.0,,1
1546530,,,,detecttext_essay,52,en,0.996,0.0,0.0,0.0,0,,0.0,,1
1546684,Feast Your Eyes,Feast Your Eyes,en,detecttext_essay,153,en,0.9697,0.3333,0.3333,0.3333,0,,0.3333,,1
1547085,NFsTeve,NFsTeve,,detecttext_essay,7,en,0.3408,0.0,0.0,0.0,0,,0.0,,1
1547144,Interstices,Interstices,en,detecttext_essay,16,fr,0.2295,0.0,0.0,0.0,1,0.0,0.0,,1
1547159,,,,detecttext_essay,71,en,0.2376,0.0,0.0,0.0,0,,0.0,,1
1547166,ROT,ROT,en,detecttext_essay,411,ms,0.2999,0.0,0.0,0.0,1,0.0,0.0,,1
1547446,The Rake,The Rake,en,detecttext_essay,124,ht,0.4078,0.0,0.0,0.0,1,0.0,0.0,,1
1548120,,,,detecttext_essay,192,en,0.2984,0.0,0.0,0.0,0,,0.0,,1
1549071,Roommatez,Roommatez,,detecttext_essay,88,ht,0.6605,0.0,0.0,0.0,1,0.0,0.0,,1
1549629,,,,detecttext_essay,519,it,0.5159,0.0,0.0,0.0,0,,0.0,,1
1549840,Codependency,Codependency,en,detecttext_alllang,12,en,0.8615,0.0,0.0,0.0,0,,0.0,,1
1549856,,,,detecttext_essay,129,fr,0.1231,0.0,0.0,0.0,0,,0.0,,1
1550083,Moonchild,Mēnessbērns,en,detecttext_essay,149,lv,0.2645,0.0,0.0,0.0,1,0.0,0.0,,1
1550247,Time Between Us,Time Between Us,en,detecttext_essay,189,en,0.8852,0.0,0.0,0.0,0,,0.0,,1
1550335,,,,detecttext_essay,35,en,0.4402,0.0,0.0,0.0,0,,0.0,,1
1550664,A Very Sad Man,A Very Sad Man,en,detecttext_essay,4,de,0.141,0.0,0.0,0.0,1,0.0,0.0,,1
1550963,Slenderman Is In My House- Not Fake,Slenderman Is In My House- Not Fake,,detecttext_essay,17,de,0.6261,0.0,0.0,0.0,1,0.0,0.0,,1
1551396,I See You Lyla,I See You Lyla,en,detecttext_essay,7,hu,0.5141,0.0,0.0,0.0,1,0.0,0.0,,1
1551563,,,,detecttext_essay,20,en,0.9521,0.0,0.0,0.0,0,,0.0,,1
1551697,,,,detecttext_essay,23,en,0.3813,0.0,0.0,0.0,0,,0.0,,1
1552241,,,,detecttext_essay,40,en,0.8549,0.0,0.0,0.0,0,,0.0,,1
1552279,Catastrophe!,Catastrophe!,,detecttext_essay,462,en,0.3611,0.0,0.0,0.0,0,,0.0,,1
1552284,Razors,Razors,en,detecttext_alllang,81,en,0.9568,0.0,0.0,0.0,0,,0.0,,1
1552393,,,,detecttext_essay,276,en,0.3468,0.0,0.0,0.0,0,,0.0,,1
1552897,Goblin 2,Goblin 2,en,detecttext_essay,15,en,0.98,0.0,0.0,0.0,0,,0.0,,1
1553275,Hainschatten,Hainschatten,en,detecttext_essay,133,id,0.3116,0.0,0.0,0.0,1,0.0,0.0,,1
1553721,e. co,e. co,en,detecttext_essay,100,nl,0.3269,0.0,0.0,0.0,1,0.0,0.0,,1
1553971,Mensonges Blancs,Mensonges Blancs,en,detecttext_essay,337,et,0.183,0.0,0.0,0.0,1,0.0,0.0,,1
1554205,Don't Look Back,Don't Look Back,en,detecttext_essay,18,en,0.4244,0.0,0.0,0.0,0,,0.0,,1
1554638,Unstrung,Unstrung,en,detecttext_essay,74,en,0.4882,0.0,0.0,0.0,0,,0.0,,1
1555227,The Exorcist,มือปราบผีกรังปรีซ์,en,detecttext_essay,26,id,0.609,0.0,0.0,0.0,1,0.0,0.0,,1
1555718,Y.M.G.,Y.M.G.,en,detecttext_essay,11,cy,0.9208,0.0,0.0,0.0,1,0.0,0.0,,1
1556157,howtobakeacake,howtobakeacake,,detecttext_essay,18,en,0.9993,0.0,0.0,0.0,0,,0.0,,1
1556631,Alter,Alter,en,detecttext_essay,158,en,0.9512,0.0,0.0,0.0,0,,0.0,,1
1556768,The Wendigo,The Wendigo,en,detecttext_essay,19,cs,0.1937,0.0,0.0,0.0,1,0.0,0.0,,1
1557143,Manifest,Manifest,en,detecttext_essay,449,en,0.1235,0.0,0.0,0.0,0,,0.0,,1
1557171,Tattletale,Tattletale,en,detecttext_essay,31,en,0.9585,0.0,0.0,0.0,0,,0.0,,1
1557350,God's Glove,God's Glove,,detecttext_essay,380,fr,0.1519,0.0,0.0,0.0,1,0.0,0.0,,1
1558000,,,,detecttext_essay,100,et,0.3815,0.0,0.0,0.0,0,,0.0,,1
1558088,Spin The Bottle,Spin The Bottle,en,detecttext_essay,430,nl,0.3146,0.3333,0.3333,0.3333,1,0.3333,0.3333,,1
1558240,Ta,Ta,en,detecttext_essay,57,,,0.0,0.0,0.0,1,0.0,0.0,,1
1558260,Murmur: Red Hill,Murmur: Red Hill,en,detecttext_alllang,100,en,0.5762,0.3333,0.3333,0.3333,0,,0.3333,,1
1558263,oneirology,oneirology,en,detecttext_essay,31,en,0.9469,0.0,0.0,0.0,0,,0.0,,1
1558369,They Live on Top,They Live on Top,en,detecttext_essay,80,en,0.2998,0.0,0.0,0.0,0,,0.0,,1
1558705,Liminal,Liminal,en,detecttext_essay,301,nl,0.2147,0.0,0.0,0.0,1,0.0,0.0,,1
1558940,Toothbrush,Toothbrush,,detecttext_essay,16,en,0.9981,0.0,0.0,0.0,0,,0.0,,1
1558944,Y103,Y103,,detecttext_essay,106,en,0.9429,0.0,0.0,0.0,0,,0.0,,1
1559044,Nobody plays at sunset,Nobody plays at sunset,en,detecttext_essay,9,en,0.6461,0.0,0.0,0.0,0,,0.0,,1
1559361,Mediator,Mediator,en,detecttext_essay,223,nl,0.1283,0.0,0.0,0.0,1,0.0,0.0,,1
1559586,,,,detecttext_essay,11,en,0.8963,0.0,0.0,0.0,0,,0.0,,1
1559738,SÁRÚ,SÁRÚ,en,detecttext_essay,392,id,0.3105,0.0,0.0,0.0,1,0.0,0.0,,1
1559827,Dorothea,Dorothea,en,detecttext_essay,36,en,0.9401,0.0,0.0,0.0,0,,0.0,,1
1559885,REDPINE,REDPINE,en,detecttext_essay,36,pl,0.2514,0.0,0.0,0.0,1,0.0,0.0,,1
1559898,Iris,Iris,en,detecttext_essay,291,id,0.9227,0.0,0.0,0.0,1,0.0,0.0,,1
1559960,FruitHead,FruitHead,en,detecttext_essay,213,en,0.584,0.0,0.0,0.0,0,,0.0,,1
1559986,White Devils,White Devils,,detecttext_essay,82,en,0.9797,0.0,0.0,0.0,0,,0.0,,1
1560072,Go to Hell,Go to Hell,,detecttext_essay,15,en,0.4479,0.0,0.0,0.0,0,,0.0,,1
1560425,,,,detecttext_essay,104,en,0.736,0.0,0.0,0.0,0,,0.0,,1
1560580,Breed,Breed,en,detecttext_essay,9,en,0.9697,0.0,0.0,0.0,0,,0.0,,1
1560608,,,,detecttext_essay,37,en,0.9967,0.0,0.0,0.0,0,,0.0,,1
1561327,METANOIA,METANOIA,,detecttext_essay,44,fi,0.1886,0.0,0.0,0.0,1,0.0,0.0,,1
1561558,PARASOCIAL,PARASOCIAL,en,detecttext_essay,9,bs,0.2348,0.0,0.0,0.0,1,0.0,0.0,,1
1561575,Missoula,Missoula,,detecttext_essay,7,fr,0.316,0.0,0.0,0.0,1,0.0,0.0,,1
1561645,TRAINTRACKS,TRAINTRACKS,,detecttext_essay,11,tl,0.5409,0.0,0.0,0.0,1,0.0,0.0,,1
1562243,Smosh vs Aliens: The Movie,Smosh vs Aliens: The Movie,en,detecttext_essay,53,fr,0.8175,0.0,0.0,0.0,1,0.0,0.0,,1
1562959,10/31: KNIGHTS,10/31: KNIGHTS,en,detecttext_essay,16,en,0.4512,0.3333,0.3333,0.3333,0,,0.3333,,1
1563184,The Flesh Eating Menace,The Flesh Eating Menace,,detecttext_essay,40,et,0.3151,0.0,0.0,0.0,1,0.0,0.0,,1
1563362,,,,detecttext_essay,436,tl,0.1888,0.0,0.0,0.0,0,,0.0,,1
1563506,Salvation,Salvation,en,detecttext_essay,9,sl,0.6451,0.0,0.0,0.0,1,0.0,0.0,,1
1563886,,,,detecttext_essay,233,nl,0.3397,0.0,0.0,0.0,0,,0.0,,1
1564011,Mismantler,Mismantler,en,detecttext_alllang,6,en,0.9991,0.0,0.0,0.0,0,,0.0,,1
1564494,,,,detecttext_essay,352,en,0.7804,0.0,0.0,0.0,0,,0.0,,1
1564582,,,,detecttext_essay,295,fi,0.5557,0.0,0.0,0.0,0,,0.0,,1
1564641,Rumpelstiltskin,Rumpelstiltskin,en,detecttext_essay,35,en,0.267,0.0,0.0,0.0,0,,0.0,,1
1564795,Eye Jam,Eye Jam,en,detecttext_alllang,218,en,0.8936,0.0,0.0,0.0,0,,0.0,,1
1564836,,,,detecttext_essay,295,tl,0.2178,0.0,0.0,0.0,0,,0.0,,1
1564952,,,,detecttext_essay,249,fi,0.2554,0.0,0.0,0.0,0,,0.0,,1
1564988,Devil's Gateway,Devil's Gateway,,detecttext_essay,218,cy,0.5337,0.0,0.0,0.0,1,0.0,0.0,,1
1565056,ClownEaters,ClownEaters,en,detecttext_essay,85,en,0.9972,0.0,0.0,0.0,0,,0.0,,1
1565823,Brain Rot,Brain Rot,en,detecttext_essay,44,id,0.7864,0.0,0.0,0.0,1,0.0,0.0,,1
1566742,Dreamcrasher,Dreamcrasher,,detecttext_essay,13,en,0.9049,0.0,0.0,0.0,0,,0.0,,1
1566873,,,,detecttext_essay,190,id,0.2805,0.0,0.0,0.0,0,,0.0,,1
1567013,Origins,Origins,en,detecttext_essay,159,id,0.2306,0.0,0.0,0.0,1,0.0,0.0,,1
1567048,Tasteless,Tasteless,en,detecttext_essay,446,et,0.4156,0.0,0.0,0.0,1,0.0,0.0,,1
1567076,Spuds,Spuds,en,detecttext_alllang,31,en,0.8025,0.0,0.0,0.0,0,,0.0,,1
1567594,,,,detecttext_essay,327,et,0.259,0.0,0.0,0.0,0,,0.0,,1
1567770,Threshold,Threshold,,detecttext_essay,205,no,0.2807,0.0,0.0,0.0,1,0.0,0.0,,1
1567776,,,,detecttext_essay,16,en,0.9845,0.0,0.0,0.0,0,,0.0,,1
1567887,Retro Freaks II,Retro Freaks II,en,detecttext_essay,5,en,0.7103,0.3333,0.3333,0.3333,0,,0.3333,,1
1567924,Podcasters Must Die,Podcasters Must Die,en,detecttext_essay,18,en,0.9172,0.0,0.0,0.0,0,,0.0,,1
1568436,,,,detecttext_essay,153,en,0.5249,0.0,0.0,0.0,0,,0.0,,1
1568561,,,,detecttext_essay,371,nl,0.1476,0.0,0.0,0.0,0,,0.0,,1
1569175,Crimson the Sleeping Owl,Crimson the Sleeping Owl,,detecttext_essay,72,et,0.448,0.25,0.25,0.25,1,0.25,0.25,,1
1569454,Verrückt,Verrückt,,detecttext_essay,87,en,0.669,0.0,0.0,0.0,0,,0.0,,1
1569463,,,,detecttext_essay,77,en,0.7826,0.0,0.0,0.0,0,,0.0,,1
1569660,WeirdWorld,WeirdWorld,en,detecttext_alllang,48,en,0.9359,0.0,0.0,0.0,0,,0.0,,1
1569912,Léa,Léa,,detecttext_essay,30,en,0.9117,0.0,0.0,0.0,0,,0.0,,1
1569933,,,,detecttext_essay,240,en,0.1964,0.0,0.0,0.0,0,,0.0,,1
1570075,Night Shift at Ned's,Night Shift at Ned's,en,detecttext_essay,186,en,0.9967,0.25,0.25,0.25,0,,0.25,,1
1570083,Creep,Creep,en,detecttext_essay,33,tl,0.2246,0.0,0.0,0.0,1,0.0,0.0,,1
1570371,Delirium,Delirium,en,detecttext_essay,9,es,0.306,0.0,0.0,0.0,1,0.0,0.0,,1
1570504,,,,detecttext_essay,75,et,0.3848,0.0,0.0,0.0,0,,0.0,,1
1570651,,,,detecttext_essay,82,en,0.9963,0.0,0.0,0.0,0,,0.0,,1
1571137,Good Dog,Good Dog,en,detecttext_essay,83,en,0.984,0.0,0.0,0.0,0,,0.0,,1
1571445,,,,detecttext_essay,15,de,0.4472,0.0,0.0,0.0,0,,0.0,,1
1571701,,,,detecttext_essay,156,et,0.1457,0.0,0.0,0.0,0,,0.0,,1
1571705,In The Forest,In The Forest,en,detecttext_essay,4,en,0.9945,0.0,0.0,0.0,0,,0.0,,1
1571765,Old Fashioned American Torture,Old Fashioned American Torture,en,detecttext_essay,52,en,0.4377,0.0,0.0,0.0,0,,0.0,,1
1571912,CH1-0,CH1-0,,detecttext_essay,24,en,0.9288,0.0,0.0,0.0,0,,0.0,,1
1571929,Ghoul School Pilot Film,Ghoul School Pilot Film,,detecttext_essay,63,en,0.2251,0.25,0.25,0.25,0,,0.25,,1
1571938,Cruel Melody,Cruel Melody,en,detecttext_essay,70,en,0.9075,0.0,0.0,0.0,0,,0.0,,1
