id,label,score,year,title,is_animal,is_creature
1364725,uncertain,0.247,2024,Traces of Snuff Mixtape Volume 1,False,False
1364992,demon,0.683,2024,Forgive Me Father,False,True
1365007,uncertain,0.28,0,Underground,False,False
1365029,uncertain,0.273,2025,Excitor Mortis,False,False
1365046,uncertain,0.268,1986,Om,False,False
1365233,uncertain,0.393,2025,Dyspepsia by Salty Biscuits,False,False
1365273,masked_killer,0.622,2022,Casa Cheia,False,True
1365293,uncertain,0.32,2024,The Scariest Skeleton,False,False
1365428,zombie,0.82,2024,Raid of the Living Dead - The Norse Awakens,False,True
1365436,none,0.553,1974,Farce,False,False
1365498,none,0.576,0,Ambar,False,False
1365520,demon,0.504,0,O Símio,False,True
1365702,uncertain,0.202,2024,Fish Balls,False,False
1365788,ghost,0.887,2024,Fantasminha,False,True
1365853,uncertain,0.392,2021,Vampiros de Fontibón,False,False
1365865,none,0.638,2022,El Llanto,False,False
1365928,witch,0.508,2026,Teaching Practice: Idiot Girls and School Ghost 2,False,True
1365946,uncertain,0.421,2024,The Blair Bitch Project,False,False
1365992,uncertain,0.242,2018,Fun House,False,False
1366082,uncertain,0.366,2023,Love Letter,False,False
1366182,uncertain,0.309,2011,8aam Number Veedu,False,False
1366210,uncertain,0.329,2025,MAMANESTCAMÉE,False,False
1366236,uncertain,0.162,2025,Upadana (Offering),False,False
1366238,uncertain,0.154,2025,Pretty Kitty,False,False
1366329,uncertain,0.35,2022,Tunnel,False,False
1366346,ghost,0.574,2022,Moloch,False,True
1366475,uncertain,0.38,2024,No Mires Atrás,False,False
1366580,uncertain,0.357,2023,The next compartment,False,False
1366582,uncertain,0.475,2023,Pedestrian overpass,False,False
1366955,uncertain,0.302,2019,The Angry Man,False,False
1366967,uncertain,0.16,2024,Cornucopia,False,False
1366977,uncertain,0.48,2024,Him,False,False
1366979,uncertain,0.401,2024,Imago,False,False
1367045,ghost,0.504,2024,Splitter,False,True
1367084,uncertain,0.216,2015,Wurst,False,False
1367085,uncertain,0.205,2025,Pei Kottu,False,False
1367108,none,0.629,2024,"Nanay, Tatay",False,False
1367125,uncertain,0.26,2025,Gaua (The Night),False,False
1367138,demon,0.648,2024,Despierta,False,True
1367145,uncertain,0.387,2024,Pasahero,False,False
1367212,uncertain,0.325,2024,Grandma's Recipe,False,False
1367218,uncertain,0.365,2024,Silence of the World,False,False
1367245,uncertain,0.28,2024,For The Billionth Time Today,False,False
1367246,uncertain,0.369,2015,Hypochondria (I Told You I Was Sick),False,False
1367338,insect,0.623,2006,Happy Tree Friends: The Movie,True,True
1367344,uncertain,0.217,2024,Wanita Ahli Neraka,False,False
1367348,uncertain,0.352,2024,No es serio este Cementerio,False,False
1367416,uncertain,0.307,2025,The Evil Eye,False,False
1367437,bird,0.898,2024,Belcebu!,True,True
1367441,demon,0.593,2024,Crimson Harbor,False,True
1367447,uncertain,0.265,2024,A Tontas y a Locas,False,False
1367451,uncertain,0.395,2024,Den Musikaliska Spindeln,False,False
1367453,none,0.607,2024,MU,False,False
1367490,uncertain,0.447,0,Grillfesten,False,False
1367514,uncertain,0.289,2024,Thirsty,False,False
1367518,uncertain,0.381,2025,Maria: Silent Hill 2 Fan-Short Film,False,False
1367597,uncertain,0.42,2024,Twinkle,False,False
1367650,uncertain,0.338,2024,"""Una amistat perduda""",False,False
1367933,uncertain,0.283,2026,The Second Child,False,False
1368114,uncertain,0.35,2025,Always in My Head,False,False
1368125,uncertain,0.339,2024,Midnight Abaddon,False,False
1368172,uncertain,0.299,2025,Adorable Humans,False,False
1368231,skeleton,0.677,2024,Traces of Snuff Mixtape Volume 2,False,True
1368300,uncertain,0.297,2023,Wake Up,False,False
1368494,uncertain,0.396,2024,Garu & Ponki,False,False
1368515,uncertain,0.182,2023,Céntrico,False,False
1368522,uncertain,0.131,2024,El fantasma de la mediocridad,False,False
1368713,uncertain,0.158,2024,Papu,False,False
1368734,uncertain,0.209,2024,Cabrales,False,False
1368821,uncertain,0.195,2024,Triangle,False,False
1368965,uncertain,0.285,2023,Bloody Destiny,False,False
1369152,uncertain,0.423,2023,¿Hypnosis?,False,False
1369156,uncertain,0.391,2023,Sala de Espera,False,False
1369172,snake,0.885,0,Gamera 4: Truth,True,True
1369182,uncertain,0.228,1991,Gring Gallet's Reward,False,False
1369229,uncertain,0.211,2024,Tie Man,False,False
1369386,uncertain,0.341,2023,Mia Has a Secret,False,False
1369522,uncertain,0.468,1994,The Boy Who Was Swallowed by the Drug Monster,False,False
1369548,uncertain,0.385,2024,The Flick,False,False
1369549,demon,0.568,2024,Putrefied,False,True
1369566,uncertain,0.266,2024,4:44 : Time of Fear,False,False
1369568,uncertain,0.241,2013,Pueblo maldito,False,False
1369656,masked_killer,0.798,2024,Immersion,False,True
1369690,uncertain,0.303,2024,Kabir Azabi: Insi and Jinni,False,False
1369733,uncertain,0.417,2024,Zoe,False,False
1369872,uncertain,0.376,2025,Desdêmona,False,False
1369887,uncertain,0.346,2010,Bachao - Inside Bhoot Hai,False,False
1369901,uncertain,0.18,2007,Cocktail: The Deadly Combination,False,False
1369903,uncertain,0.413,1987,Ek Aur Khoon,False,False
1369909,uncertain,0.32,1970,Kaun Ho Tum,False,False
1369912,uncertain,0.246,1971,Purani Pehchan,False,False
1369918,uncertain,0.269,1999,Tower House,False,False
1369928,uncertain,0.395,2024,Colours of Hibiscus,False,False
1369935,uncertain,0.406,2001,Woh Kaun Thi,False,False
1369946,uncertain,0.308,1971,Murder in Circus,False,False
1369953,snake,0.58,1969,Anjan Hai Koyee,True,True
1370035,demon,0.519,2020,El Diablo,False,True
1370287,uncertain,0.312,2024,Okult,False,False
1370400,uncertain,0.485,2024,The Killer Cat,False,False
1370429,witch,0.512,2024,Doomscroll,False,True
1370461,uncertain,0.363,2003,La maldición de los Jarjachas 2,False,False
1370491,ghost,0.519,2023,Scream,False,True
1370496,uncertain,0.295,2008,"Coca, hasis & aliteia 2 - I sapia sarka",False,False
1370534,uncertain,0.34,0,DSGG 2: Karantina,False,False
1370572,uncertain,0.216,2024,Until It Stops Beating,False,False
1370612,uncertain,0.385,2024,Calle del Cristo,False,False
1370651,uncertain,0.222,2024,crainte.,False,False
1370658,uncertain,0.228,2023,Virus Girl,False,False
1370704,shark,0.983,2023,Shark Evil,True,True
1370712,none,0.796,2024,Ole,False,False
1370984,uncertain,0.245,2015,A Maldição de Botas,False,False
1371026,uncertain,0.273,2010,"Supay, El Hijo del Condenado",False,False
1371075,uncertain,0.311,0,Slasher S.A.,False,False
1371085,ghost,0.522,2023,Documentary 11:11,False,True
1371172,uncertain,0.247,2024,Can't Take Off My Headphones,False,False
1371273,witch,0.633,0,Ah Puch,False,True
1371351,uncertain,0.446,1952,Lal Kunwar,False,False
1371609,uncertain,0.253,0,Sanjana,False,False
1371654,uncertain,0.244,2024,Crisp Suburban Nights,False,False
1371759,uncertain,0.477,2019,Just Some Weird Shit,False,False
1371762,uncertain,0.256,2020,The Horse Doesn't Work,False,False
1371791,demon,0.794,2024,DUENDOLIO,False,True
1371792,ghost,0.563,2020,We Know,False,True
1371903,uncertain,0.465,2025,Mucambo,False,False
1371925,uncertain,0.481,2018,Zombie Encounter,False,False
1372027,zombie,0.858,2024,Z-Mom,False,True
1372037,ghost,0.765,1913,The House of Mystery,False,True
1372240,none,0.665,2024,Napolitain,False,False
1372273,uncertain,0.341,2024,Rusty Threesome,False,False
1372404,uncertain,0.268,2024,La patasola,False,False
1372452,uncertain,0.253,2024,El Jacho: A Puerto Rican Legend,False,False
1372590,uncertain,0.418,2003,Shocking Shorts 2003,False,False
1372634,uncertain,0.463,2023,Every Halloween,False,False
1372678,uncertain,0.49,2024,Anna,False,False
1372692,uncertain,0.428,2022,The Rash Moon,False,False
1372707,uncertain,0.221,2018,312,False,False
1372792,shark,0.556,2023,O MACABRO ICEBERG DO HAREM DO 4KBER,True,True
1372852,uncertain,0.294,2024,Trash,False,False
1372937,uncertain,0.335,2015,Bellezas diabólicas,False,False
1372952,ghost,0.514,2022,Infamia,False,True
1372966,ghost,0.626,2016,Lamentos,False,True
1372972,uncertain,0.36,2020,La dimensión desconocida en terror,False,False
1372978,witch,0.519,2024,Best Self,False,True
1373019,uncertain,0.203,2024,ATITHI,False,False
1373085,uncertain,0.335,2019,Ghost Story,False,False
1373103,uncertain,0.146,1968,Lutera Aur Jadugar,False,False
1373106,uncertain,0.393,1997,Supernatural Doll,False,False
1373113,bird,0.807,1917,Iwami Jûtarô,True,True
1373116,uncertain,0.376,1914,The Strange Story of Sylvia Gray,False,False
1373122,doll,0.507,2024,Dirty Donna,False,True
1373187,uncertain,0.352,2025,Mad of Madness,False,False
1373249,none,0.591,0,Caio,False,False
1373250,uncertain,0.38,2024,Dabba,False,False
1373276,witch,0.931,2025,They Were Witches,False,True
1373338,uncertain,0.228,2024,Something Is Here,False,False
1373425,uncertain,0.281,2024,Baia del Re,False,False
1373556,uncertain,0.232,2024,Eternal Recurrance,False,False
1373562,uncertain,0.299,2023,Survival Is Not Enough,False,False
1373563,uncertain,0.294,2023,Un Vinyle de Renaud,False,False
1373694,uncertain,0.295,1965,Two-faced Lover,False,False
1373704,uncertain,0.244,1999,Morpho,False,False
1373726,masked_killer,0.66,2024,The Contact,False,True
1373741,uncertain,0.315,2023,Witch Hands,False,False
1373749,uncertain,0.189,1961,Intense Moment,False,False
1373761,snake,0.502,1968,Professor & Jadugar,True,True
1373899,uncertain,0.35,0,Carne Vale,False,False
1373984,uncertain,0.443,2024,Ghost Story 2,False,False
1374005,uncertain,0.435,2025,Isolation,False,False
1374067,uncertain,0.375,2027,Stree 3,False,False
1374068,uncertain,0.319,2024,Echoes of Guilt,False,False
1374185,uncertain,0.23,2024,Lullaby Queen,False,False
1374221,uncertain,0.246,2024,Eles estão por perto,False,False
1374230,uncertain,0.417,2024,Sopas y sorber,False,False
1374284,none,0.73,2023,O COCO,False,False
1374285,uncertain,0.273,2024,LIZY,False,False
1374408,uncertain,0.249,2023,Rat King,False,False
1374457,ghost,0.949,2024,Ghost in the Machine,False,True
1374462,uncertain,0.345,2025,A Woman Called Mother,False,False
1374469,skeleton,0.766,2024,The Hum,False,True
1374485,uncertain,0.351,2024,Terkutuk,False,False
1374515,uncertain,0.435,2023,Strange Future,False,False
1374583,uncertain,0.497,2023,The Plait,False,False
1374585,uncertain,0.258,2023,47,False,False
1374586,uncertain,0.408,2022,School Ghost,False,False
1374587,uncertain,0.254,2022,School Ghost 2,False,False
1374588,uncertain,0.442,2024,School Ghost 3,False,False
1374590,uncertain,0.228,2013,Midnight Talk,False,False
1374593,uncertain,0.377,2018,Midnight Talk 2,False,False
1374613,uncertain,0.427,2021,Fearbook,False,False
1374615,uncertain,0.202,2023,Fearbook 2,False,False
1374618,none,0.58,2023,Fearbook 3,False,False
1374622,uncertain,0.347,2024,Сказки,False,False
1374623,demon,0.506,2007,Wall,False,True
1374626,uncertain,0.335,2008,Wall 2,False,False
1374631,uncertain,0.448,2007,The Smell of Blood,False,False
1374637,uncertain,0.241,2021,Haunted House,False,False
1374642,uncertain,0.336,2023,The Milkman,False,False
1374684,none,0.682,0,MIMADAS,False,False
1374747,uncertain,0.233,2025,The Seven o'clock Man,False,False
1374884,uncertain,0.318,2024,Experimento Stanislavski,False,False
1374973,uncertain,0.443,2024,MESSOREM,False,False
1375049,uncertain,0.35,2024,Yuanyang Lou,False,False
1375054,uncertain,0.3,2024,Te están rezando,False,False
1375061,uncertain,0.323,2024,"Muerte, muerte, muerte",False,False
1375064,demon,0.657,2024,Waste,False,True
1375067,uncertain,0.346,2024,[20/10/24] - Gravação Encontrada,False,False
1375113,ghost,0.774,0,Within Its Element,False,True
1375135,demon,0.594,2025,Dasim,False,True
1375210,uncertain,0.441,2024,Black Poliuka,False,False
1375272,uncertain,0.312,2023,Walkman cuarto tipo,False,False
1375351,uncertain,0.494,2024,El mágico mundo de Sunny Moonie: ¡Juguemos a los doctores!,False,False
1375380,uncertain,0.291,2015,Ying Yang Eyes,False,False
1375383,uncertain,0.256,2016,Ghost Inn,False,False
1375389,uncertain,0.288,1980,Spider Woman,False,False
1375395,witch,0.607,0,E Tudo Sob o Sol Está em Tom,False,True
1375416,uncertain,0.32,1994,Xue Yu Kun Yin,False,False
1375460,uncertain,0.355,2024,Happy Birthday Luci,False,False
1375482,uncertain,0.361,2023,Scarlet Wilds,False,False
1375497,uncertain,0.368,2024,Mesken,False,False
1375646,uncertain,0.41,2026,Colony,False,False
1375648,uncertain,0.257,0,Los fantasmas existen,False,False
1375880,uncertain,0.254,2010,03:30,False,False
1375891,none,0.595,2010,The Curse,False,False
1376046,uncertain,0.392,2025,Her Will Be Done,False,False
1376122,uncertain,0.358,2022,Feliz Cumpleaños,False,False
1376128,uncertain,0.39,2024,Sucedió en los 70's,False,False
1376150,uncertain,0.449,1975,Sexorcismes,False,False
1376391,clown,0.935,2023,A Last Laugh,False,True
1376395,uncertain,0.287,2024,Beber con moderación,False,False
1376427,none,0.816,2020,Grave of Love 2,False,False
1376456,snake,0.654,0,La Güestia,True,True
1376496,uncertain,0.405,2024,Agorofobia,False,False
1376575,none,0.64,0,Barcelona Morta,False,False
1376585,uncertain,0.184,2024,The Three Stooges and Thousands of Killers,False,False
1376636,uncertain,0.266,2024,Chomp,False,False
1376648,uncertain,0.388,2024,Nanaween,False,False
1376661,clown,0.563,2024,Bellevue Bob,False,True
1376677,uncertain,0.308,2014,Uncle Samsonite,False,False
1376681,uncertain,0.396,2026,Killing Time,False,False
1376727,uncertain,0.411,2003,Twilight Tubes Part III,False,False
1376732,uncertain,0.235,2003,Twilight Tubes Part II,False,False
1376740,uncertain,0.307,2003,Twilight Tubes Part I,False,False
1376742,uncertain,0.26,2024,Las finals,False,False
1376764,uncertain,0.437,2024,Sleep On It,False,False
1376782,none,0.698,2024,"For We are Made of Earth, and To Earth We Will Return",False,False
1376786,uncertain,0.371,2024,Leng Leng,False,False
1376820,uncertain,0.365,2025,Ghatikachalam,False,False
1376833,uncertain,0.414,2012,Danse Macabre,False,False
1376845,uncertain,0.206,2025,To Thy Rest,False,False
1376847,uncertain,0.447,2024,Meatball Machine : Dissection,False,False
1376894,uncertain,0.287,2024,Drosera,False,False
1376908,uncertain,0.378,0,Violator 2,False,False
1376922,uncertain,0.213,2024,Skinned,False,False
1376945,uncertain,0.377,2024,Que j'expire,False,False
1377008,uncertain,0.24,2007,Hitler Ate My Neighbors,False,False
1377064,uncertain,0.461,1952,The Resentful Woman Returns,False,False
1377152,uncertain,0.26,2016,Ghost Down,False,False
1377166,uncertain,0.253,2024,Monsters,False,False
1377207,uncertain,0.416,2024,The Walls of Horror,False,False
1377336,uncertain,0.174,2013,Foot,False,False
1377341,uncertain,0.157,2012,Antibiotic,False,False
1377344,doll,0.754,2020,The Crow,False,True
1377357,uncertain,0.204,2013,Symphony of Death,False,False
1377358,demon,0.503,2024,Faceless Man,False,True
1377363,uncertain,0.427,2024,Clairvoyance,False,False
1377368,uncertain,0.369,2024,Dark Secret,False,False
1377373,uncertain,0.408,2021,Mandrill,False,False
1377378,uncertain,0.339,2023,Ammar 4: Cin Kavmi,False,False
1377381,uncertain,0.276,2024,Unwelcome Home,False,False
1377383,uncertain,0.365,2024,The Cartoonist,False,False
1377387,uncertain,0.295,2024,Mihrez 3: Cin Bebek,False,False
1377389,uncertain,0.221,2024,The Piano,False,False
1377392,uncertain,0.355,2024,Torment of the Three Graves,False,False
1377395,uncertain,0.234,2024,Jaza Lhamo,False,False
1377499,uncertain,0.244,2024,Brush Your Teeth,False,False
1377607,uncertain,0.192,2026,Squander,False,False
1377651,uncertain,0.481,1982,Night Terror Ward,False,False
1377655,uncertain,0.24,2024,Final Ingredient,False,False
1377666,uncertain,0.32,2024,Shavala,False,False
1377684,uncertain,0.281,1979,The Grudge and the Cat,False,False
1377690,uncertain,0.256,1978,Headless Island,False,False
1377692,uncertain,0.309,2024,House of Ashes,False,False
1377696,uncertain,0.39,1978,Sea of Wonders,False,False
1377699,uncertain,0.493,1978,Woman Mandala,False,False
1377705,uncertain,0.275,1978,White-haired Demon,False,False
1377709,uncertain,0.462,1978,Ghosts of the Dolls,False,False
1377783,uncertain,0.257,0,Fame,False,False
1377882,uncertain,0.187,2024,Thank You For The Preference,False,False
1377936,doll,0.617,2018,Ghost Ring,False,True
1377937,uncertain,0.202,2025,Beheading,False,False
1377940,uncertain,0.379,2024,The Dark Beam,False,False
1377941,uncertain,0.324,2020,Deadly Pact,False,False
1377944,uncertain,0.46,2016,The Preacer with the Machine Gun,False,False
1377961,ghost,0.689,2025,Spirit of the Flesh,False,True
1378017,uncertain,0.302,2020,Kiss My Axe,False,False
1378038,none,0.572,2005,Bad Moon,False,False
1378080,uncertain,0.382,2024,Requiem: Three Tales of Horror,False,False
1378084,uncertain,0.279,2024,Tourmentes,False,False
1378262,uncertain,0.25,2026,"The Hole, 309 Days to the Bloodiest Tragedy",False,False
1378266,uncertain,0.27,2024,Sorelle,False,False
1378345,uncertain,0.496,2024,Bibhabori,False,False
1378417,werewolf,0.752,2023,Butch,False,True
1378450,masked_killer,0.537,2024,Le Tatueur,False,True
1378516,uncertain,0.356,2021,Le Détraqué de Lobé,False,False
1378520,uncertain,0.498,2024,Le Détraqué de Lobé 2,False,False
1378621,none,0.858,2024,The House atop the City,False,False
1378622,uncertain,0.452,2024,Oh...My Wife,False,False
1378646,uncertain,0.402,2023,İfrit-i Musallat,False,False
1378757,uncertain,0.367,2024,screams. laughs. blood. love.,False,False
1378820,uncertain,0.222,1997,Idol of Darkness,False,False
1378838,masked_killer,0.836,2024,El crujido,False,True
1378955,doll,0.649,2024,Don't Open the Door,False,True
1379113,uncertain,0.378,2024,EIGHT ANGELS,False,False
1379322,uncertain,0.285,2005,On'nen,False,False
1379384,uncertain,0.332,2005,Kuu Ie,False,False
1379411,uncertain,0.277,2005,Kushibue,False,False
1379447,uncertain,0.185,2001,Samayoeru Reikon-tachi,False,False
1379450,uncertain,0.19,2005,Rekishi Kaidan Fureta!! Nanshū-ō no Kokorozashi - Saigō Takamori -,False,False
1379460,uncertain,0.286,2005,Rekishi Kaidan Sakamoto Ryōma o Mita!,False,False
1379485,uncertain,0.496,0,El Siervo Bueno,False,False
1379490,uncertain,0.223,0,El Verano Pasado,False,False
1379522,uncertain,0.343,2024,O Intruso,False,False
1379526,ghost,0.507,2024,Spiral,False,True
1379557,spider,0.722,2024,Spidal,True,True
1379570,uncertain,0.334,2024,Mardröm på Radhusvägen 2,False,False
1379615,zombie,0.742,2015,Zombie Madness,False,True
1379632,uncertain,0.397,2015,Zombie Return,False,False
1379645,uncertain,0.23,2012,Unheard of Stories,False,False
1379650,uncertain,0.238,2025,Portraits of the Apocalypse,False,False
1379651,clown,0.564,2025,Tasty Encounters,False,True
1379693,uncertain,0.46,2024,Blue is the Night,False,False
1379701,uncertain,0.261,2015,King Kong vs. Prometheus,False,False
1379708,uncertain,0.498,2016,The Tree That Refused To Fall,False,False
1379716,uncertain,0.462,2016,Something Inside,False,False
1379731,uncertain,0.178,2017,Terrifying Lizards,False,False
1379737,uncertain,0.461,2018,IT Came From the Pet Shop,False,False
1379745,uncertain,0.292,2023,Party of the Pumpkin People,False,False
1379857,uncertain,0.209,2024,La Raíz del Mal,False,False
1379981,uncertain,0.211,0,Noise,False,False
1380009,uncertain,0.169,2022,Un llit ple de sang,False,False
1380078,uncertain,0.472,2021,Cases d'algú,False,False
1380157,uncertain,0.23,1979,Vampire Dracula appears in Kobe,False,False
1380165,uncertain,0.235,1978,The Great Tokyo Yotsuya Ghost Story,False,False
1380332,uncertain,0.311,2024,PANDILLA MONSTRUO,False,False
1380423,uncertain,0.179,2023,A Long Bite Goodnight,False,False
1380496,uncertain,0.285,2024,LE ZOMBIETON,False,False
1380619,uncertain,0.371,2024,Todavía estoy a tu lado,False,False
1380643,uncertain,0.328,2024,Blood Debt,False,False
1380819,uncertain,0.245,2024,Mustang em O Halloween,False,False
1380827,uncertain,0.261,2024,Don't Forget 2,False,False
1380847,uncertain,0.274,2024,BOSQUE,False,False
1380861,ghost,0.7,2024,A Febre,False,True
1380870,uncertain,0.377,2024,O Mistério de Ravencroft,False,False
1380879,uncertain,0.371,2024,House of Masks,False,False
1380892,demon,0.505,1989,Kòtò Aye,False,True
1380896,ghost,0.503,2024,Mirrors,False,True
1380907,uncertain,0.36,2025,Dank Frank,False,False
1380925,uncertain,0.235,2024,Honto Ni Atta! Noroi No Video 109,False,False
1380927,uncertain,0.25,2024,Posted Grudge Spirit Footage Vol.115: Intense Edition,False,False
1380928,uncertain,0.38,2024,Psychic Darkness Video 94,False,False
1380930,uncertain,0.275,2024,Sealed Video 74: The Deleted Video,False,False
1380931,uncertain,0.342,2024,Psychic Yuranbon 25: The Woman in the Red Dress,False,False
1380935,none,0.902,2024,Nihon de Ichiban Kowakunai Madori,False,False
1380936,uncertain,0.367,2024,Shin'en - Shinrei Dōga-shū 10-pon,False,False
1380938,uncertain,0.225,2024,Tokkyū Shinrei Kyo ~Utsuro~ Tōkō Eizō 20 Hon: Vol.2,False,False
1380941,uncertain,0.348,2024,Zowa!! Sesuji ga Kōru Tōkō Shinrei 10-pon,False,False
1380942,doll,0.671,2024,"A-shi ga Atsumeta Shinrei Eizō 10-sen ""Shūrei""",False,True
1380943,uncertain,0.37,2024,Hii!!! Shinrei Tōkō 10-pon,False,False
1380947,uncertain,0.32,2024,Spirit Town: Sexy Poses at Haunted Spots Cursed Vengeful Spirit Video Collection,False,False
1380948,uncertain,0.344,2015,Spirit Town: Ended Up Doing Sexy Poses at Haunted Spots.,False,False
1380960,zombie,0.835,2024,Obayifo Project,False,True
1380998,witch,0.511,2024,The Book,False,True
1381036,uncertain,0.394,2024,Reflexos,False,False
1381071,giant_monster,0.648,2026,Godzilla Minus Zero,False,True
1381104,uncertain,0.223,2024,Eider,False,False
1381143,werewolf,0.681,2023,Asylum in The Garden,False,True
1381222,uncertain,0.208,2024,Manchineel House,False,False
1381225,uncertain,0.207,2023,Many Keys - The Heartbreak Monologue,False,False
1381277,uncertain,0.244,2016,Banshee Imperius,False,False
1381323,uncertain,0.34,2023,Skörda,False,False
1381334,uncertain,0.282,2024,STDeep,False,False
1381400,uncertain,0.318,2024,Terça feira 12,False,False
1381413,uncertain,0.188,2025,Lily,False,False
1381534,uncertain,0.219,2024,Strange Frequencies: Taiwan Killer Hospital,False,False
1381600,none,0.631,2023,Little One,False,False
1381635,uncertain,0.318,2024,The Last Word,False,False
1381656,uncertain,0.256,2024,The Wilsons: Sweet Dreams,False,False
1381659,uncertain,0.23,2023,El collar de la bruja,False,False
1381671,uncertain,0.491,2020,Variant U,False,False
1381677,uncertain,0.336,2024,Vicious Fray,False,False
1381688,uncertain,0.284,1992,Kwaidan,False,False
1381816,uncertain,0.32,2024,Éxtasis Sacro,False,False
1381901,uncertain,0.226,1988,Sisypot,False,False
1381951,uncertain,0.462,2024,Elevation,False,False
1382125,uncertain,0.252,2008,Thirst for the Dead,False,False
1382163,uncertain,0.34,2024,Marianela & The Corpse,False,False
1382180,uncertain,0.498,2024,Bloody Mary,False,False
1382194,uncertain,0.256,2024,Dolphin: Burning bush,False,False
1382206,uncertain,0.318,2024,Masacre en el Delta,False,False
1382208,uncertain,0.453,2024,Humpty Dumptey,False,False
1382220,bird,0.858,2024,Misfortune Cookies,True,True
1382274,uncertain,0.314,2024,A Sandnes-tale,False,False
1382279,none,0.515,2024,Last Night Stand,False,False
1382309,vampire,0.77,0,Arugula,False,True
1382352,ghost,0.54,2024,My Funny Movie,False,True
1382386,uncertain,0.281,2024,I Have Come to Get You,False,False
1382397,uncertain,0.321,2018,M,False,False
1382472,uncertain,0.395,2024,Snow Angel of Revenge,False,False
1382508,uncertain,0.216,0,Blades in the Darkness 2,False,False
1382536,uncertain,0.322,2025,Bisikan Dosa,False,False
1382553,uncertain,0.257,2024,The Final Apostle,False,False
1382556,uncertain,0.218,2001,snow monster,False,False
1382594,uncertain,0.38,2023,Plaga Alada,False,False
1382661,uncertain,0.447,2024,O Corvo,False,False
1382675,uncertain,0.329,2024,Boca Maldita,False,False
1382710,shark,0.992,0,Under Paris 2,True,True
1382888,uncertain,0.242,2024,Telek,False,False
1382918,ghost,0.5,0,Spooky Wednesday on Kiruna Radio 97.3,False,True
1382939,uncertain,0.339,2023,Koklir,False,False
1382950,uncertain,0.178,2027,Maha Munjya,False,False
1382975,uncertain,0.332,2023,Gerçek Cinler 2,False,False
1382978,uncertain,0.406,0,Gerçek Cinler 3,False,False
1383028,uncertain,0.369,2024,location,False,False
1383054,uncertain,0.302,2023,EL TELÉFONO,False,False
1383064,uncertain,0.308,2024,Your Door,False,False
1383154,uncertain,0.187,2026,The Eyes,False,False
1383178,uncertain,0.22,2024,The Notes,False,False
1383192,uncertain,0.195,2024,Max and the Messy Monster,False,False
1383197,uncertain,0.231,2024,Dimples,False,False
1383207,uncertain,0.193,2024,Monster Eyes,False,False
1383208,clown,0.571,2024,Miss Crow,False,True
1383235,zombie,0.991,2008,Mutazombie,False,True
1383245,uncertain,0.264,0,In the Flesh,False,False
1383313,uncertain,0.482,2011,So You Understand,False,False
1383323,uncertain,0.353,2024,Gennaro,False,False
1383337,uncertain,0.269,2022,Don't Move,False,False
1383345,uncertain,0.464,2022,Dóttir,False,False
1383352,uncertain,0.185,0,Um Inferno Familiar,False,False
1383353,shark,0.771,2022,Freezerburn,True,True
1383404,uncertain,0.188,2009,O Gato Preto,False,False
1383425,zombie,0.662,2012,Friday Night Horror,False,True
1383426,uncertain,0.333,2024,49 Khonog,False,False
1383438,uncertain,0.236,2023,Cita arruinada,False,False
1383577,uncertain,0.376,2024,McKnight,False,False
1383620,uncertain,0.23,1985,Nene,False,False
1383677,uncertain,0.317,2025,Cristine: Tidak Seperti Yang Kamu Lihat,False,False
1383795,uncertain,0.336,2023,Silencing the Madness,False,False
1383816,uncertain,0.266,2023,Swipe Right,False,False
1383834,uncertain,0.348,2023,Thirty2,False,False
1383841,uncertain,0.324,2022,Your Lucky Day,False,False
1383936,uncertain,0.206,2004,Los dibujos de Bruno Kulczewski,False,False
1383998,clown,0.676,2025,The Last Function,False,True
1384213,uncertain,0.303,1989,Kangetsu Ittou: Akuryou Kiri,False,False
1384254,uncertain,0.336,1973,Order of the Salaryman,False,False
1384258,uncertain,0.202,1973,The Cat Knew,False,False
1384302,uncertain,0.436,2024,The Song of Lakhe,False,False
1384328,uncertain,0.205,2024,Hooked,False,False
1384354,uncertain,0.17,0,Olhe Para Mim,False,False
1384356,uncertain,0.29,2024,El Fantasma,False,False
1384360,uncertain,0.264,2024,Untersberg,False,False
1384361,uncertain,0.248,2024,Solis,False,False
1384504,vampire,0.936,2024,Rouge,False,True
1384581,uncertain,0.315,2024,The Promotion,False,False
1384598,witch,0.806,2024,Misteri Bilik Korek Api,False,True
1384727,ghost,0.51,2017,"Hasta La Vista, Baby",False,True
1384784,uncertain,0.178,2024,Bad Exorcist: All Saints Day,False,False
1384858,uncertain,0.223,2025,ROOMMATE,False,False
1384951,uncertain,0.181,2020,Suicide Bum,False,False
1385033,uncertain,0.216,2025,Labinak: They Are Amongst Us,False,False
1385045,uncertain,0.244,2024,O Silêncio nos Corredores,False,False
1385298,uncertain,0.33,2024,Son las 12,False,False
1385312,uncertain,0.275,2024,Shrapnel,False,False
1385494,uncertain,0.267,2024,O Amor é um Diabo,False,False
1385573,uncertain,0.459,2024,Still Life,False,False
1385756,uncertain,0.281,2021,Despot,False,False
1385770,wolf_dog,0.557,2024,Fairy Ring,True,True
1385848,uncertain,0.422,2023,Caixa de Pandora,False,False
1385865,uncertain,0.351,2024,Don't Look Back... I Know Your Origins,False,False
1385913,uncertain,0.38,2022,Let Me In-2022,False,False
1385950,none,0.644,2024,Konco-Konco Edan,False,False
